,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_batch_size,param_beta_1,param_beta_2,param_early_stopping,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,7.16908597946167,0.0006568431854248047,-0.5525128495059437,-0.47945578549402695,relu,0.0001,16,0.9,0.9,True,"(100, 10, 5)",0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (100, 10, 5)}",732,-0.4954235825714961,-0.4892834766135893,-0.5901013631166825,-0.5118586320404248,-0.5721989575924268,-0.4372252478280669,1.867376577823389,2.4276584742274962e-05,0.041088214330441464,0.03125138017542588
1,6.188480297724406,0.0006313323974609375,-0.5660770969254643,-0.5211637374480326,relu,0.0001,16,0.9,0.9,True,"(100, 10, 5)",0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (100, 10, 5)}",790,-0.5533974090713267,-0.5625832690509807,-0.5582679742618248,-0.47044805426719305,-0.5866070752609496,-0.5304598890259238,0.18843444085545835,8.279683758824032e-06,0.014640843905947394,0.03818410032489978
2,0.2459698518117269,0.0005983511606852213,-1.012384054321959,-1.0273662096130158,relu,0.0001,16,0.9,0.9,True,"(100, 10, 5)",1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': (100, 10, 5)}",1750,-0.9330910314137272,-1.031082262508524,-1.0796801398604523,-0.9980304155883063,-1.02463843657127,-1.0529859507422175,0.05531394331072411,1.0238744857168184e-05,0.06048375134900642,0.02258885415206435
3,0.25572554270426434,0.0005892117818196615,-1.0219798491005256,-1.0252852657677354,relu,0.0001,16,0.9,0.9,True,"(100, 10, 5)",1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': (100, 10, 5)}",1801,-0.9437975855670745,-1.036517791440493,-1.074350037348689,-0.9951435153570868,-1.048045762903779,-1.0441944905056264,0.0690589042620197,1.6345540692086502e-05,0.056403461538833875,0.02154262078605313
4,2.9055941104888916,0.0005320707956949869,-0.4863484892405445,-0.40329232091543216,relu,0.0001,16,0.9,0.9,True,100,0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': 100}",205,-0.4227185884091048,-0.42221345304476454,-0.5150463071253691,-0.425912616446335,-0.5214871627742748,-0.361750893255197,0.5295465249201554,7.235086235517529e-06,0.0451426786762809,0.029413019923222143
5,3.0508708159128823,0.0005319118499755859,-0.47897022046648946,-0.40166451587347857,relu,0.0001,16,0.9,0.9,True,100,0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': 100}",164,-0.43132927866643217,-0.452498885806071,-0.4917379942132739,-0.3865100845197162,-0.5139980669022299,-0.36598457729464834,0.4342323644378935,3.3773627854785567e-06,0.03494295405125129,0.03690911347751687
6,0.33666348457336426,0.00043392181396484375,-3.6446824907402924,-2.265778331249294,relu,0.0001,16,0.9,0.9,True,100,1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': 100}",2255,-3.276528789649318,-1.953671779892289,-1.055611703000722,-0.9762490135331545,-6.60310228379516,-3.8674142003224374,0.09851266192140536,1.0306376766088229e-05,2.2784978041145516,1.2007683398212299
7,0.20535977681477866,0.00042239824930826825,-24.49531953939831,-31.46170625933695,relu,0.0001,16,0.9,0.9,True,100,1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': 100}",2493,-36.54199641822653,-57.929481784167606,-35.87632796518649,-35.40489497030019,-1.0285216475129828,-1.050742023543051,0.12471237608611757,6.035753105814465e-06,16.582307713943035,23.387451223493255
8,3.4204514026641846,0.00020464261372884115,-0.5073237803348971,-0.4583275977778481,relu,0.0001,16,0.9,0.9,True,10,0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': 10}",360,-0.4643899687725345,-0.5008980811803743,-0.5063543526736674,-0.4310335390582506,-0.551366415050575,-0.4430511730949195,0.6760781252579448,5.947204250930057e-07,0.03552413794784795,0.030499075666904962
9,3.5930591424306235,0.00020599365234375,-0.5081138538936305,-0.4547740881408002,relu,0.0001,16,0.9,0.9,True,10,0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': 10}",366,-0.47242178872486174,-0.4947726240395234,-0.5183807794994107,-0.4352170796554426,-0.533654876785089,-0.43433256072743465,0.25623120403492,9.73339773330362e-07,0.02603595183509597,0.02828554105268374
10,0.06334042549133301,0.00018215179443359375,-1.3913938856582675,-1.1205430889823376,relu,0.0001,16,0.9,0.9,True,10,1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': 10}",2051,-1.192440369218358,-1.1094169265045863,-1.1561154139773602,-1.0778341985772806,-1.8262718267545388,-1.1743781418651456,0.007701104706164732,2.618989476090126e-06,0.3076137032693907,0.04019143246185361
11,0.10172716776529948,0.00018437703450520834,-1.8276319061499013,-1.1834534267682892,relu,0.0001,16,0.9,0.9,True,10,1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': 10}",2106,-3.3562857297788127,-1.4444190852644707,-1.1179894873209388,-1.086650656564766,-1.0036573395849229,-1.0192905384756312,0.009967926983151732,3.407152670260432e-06,1.083679389426064,0.18656840133135213
12,20.360744555791218,0.0007332960764567057,-0.5480222612069239,-0.3077744591312027,relu,0.0001,16,0.9,0.9,False,"(100, 10, 5)",0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': (100, 10, 5)}",706,-0.5786076676341042,-0.31042435936200324,-0.5404752584044122,-0.3012842467442063,-0.5248845543146347,-0.31161477128739856,3.5107267145163665,4.368477869768719e-05,0.022576980263551687,0.004614933207120271
13,21.684866905212402,0.0009392897288004557,-0.5196188613589938,-0.26903429971806475,relu,0.0001,16,0.9,0.9,False,"(100, 10, 5)",0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': (100, 10, 5)}",464,-0.5070957207205571,-0.22232313155446032,-0.5011673681858304,-0.3216480830517677,-0.5506341547181215,-0.2631316845479662,7.867387609225786,0.00037988962975944637,0.02204666382359852,0.04076348158887906
14,0.1961820125579834,0.0006119410196940104,-2.5594035499171786,-2.568821205156789,relu,0.0001,16,0.9,0.9,False,"(100, 10, 5)",1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': False, 'hidden_layer_sizes': (100, 10, 5)}",2183,-0.985339425451685,-1.0657109742025128,-1.95623126839726,-1.9234108027995116,-4.741750553709297,-4.717341838468343,0.05131357649480615,9.05223432394286e-06,1.5920582214688985,1.5590633796862228
15,0.14517426490783691,0.0006283919016520182,-1.2091634877091526,-1.205303896160496,relu,0.0001,16,0.9,0.9,False,"(100, 10, 5)",1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': False, 'hidden_layer_sizes': (100, 10, 5)}",2009,-1.4024413183331041,-1.4313253191990563,-1.1237830081782432,-1.0538809189854361,-1.1006386111920068,-1.1307054502969955,0.010218938611395731,2.0996482870774117e-06,0.1372151010315553,0.16286961023487892
16,9.261099894841513,0.0005672772725423177,-0.45902650085605234,-0.23349459056902186,relu,0.0001,16,0.9,0.9,False,100,0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': 100}",8,-0.43727652832078584,-0.23650394520042067,-0.4664597552153541,-0.24377718064586668,-0.4734138358259628,-0.22020264586077826,0.3917032201478657,4.380389461364959e-06,0.015663644811705235,0.00985670107275509
17,8.336571296056112,0.0005808671315511068,-0.4622091077717026,-0.24276222004495626,relu,0.0001,16,0.9,0.9,False,100,0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': 100}",13,-0.44909884935712424,-0.2364630845928104,-0.4666932803679747,-0.25748922685720665,-0.4708777593640824,-0.23433434868485176,0.7428378077946924,4.457570286553751e-06,0.00944106020591158,0.010449766389015914
18,0.31020371119181317,0.00045307477315266925,-9.470585731949717,-10.096719367555531,relu,0.0001,16,0.9,0.9,False,100,1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': False, 'hidden_layer_sizes': 100}",2439,-0.9532055061096021,-1.0464772420366315,-26.48659214901184,-28.229621460460624,-0.9996133726297861,-1.0140594001693424,0.13687221038728659,9.47761751026779e-06,12.02239399520766,12.821904862702192
19,0.4329236348470052,0.0004596710205078125,-1.0547662796345274,-1.0440196207444126,relu,0.0001,16,0.9,0.9,False,100,1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': False, 'hidden_layer_sizes': 100}",1905,-1.0450086345141125,-1.0747789773161502,-1.0863866898374197,-1.0101679844370615,-1.0329351952180255,-1.0471119004800262,0.03574306447824752,7.202714322644677e-06,0.022878431844742315,0.026467801138715448
20,9.53874103228251,0.00021568934122721353,-0.4774025650489702,-0.36671743973984366,relu,0.0001,16,0.9,0.9,False,10,0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': 10}",146,-0.43830637279030293,-0.3888983289143697,-0.4870354741043797,-0.36962028491164994,-0.5069927839413794,-0.34163370539351146,0.7127488262019485,2.188030862480196e-06,0.028862572307664973,0.019404570624996675
21,8.815358320871988,0.0002120335896809896,-0.47543171652523414,-0.37420722577840154,relu,0.0001,16,0.9,0.9,False,10,0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': 10}",125,-0.4342226885743325,-0.40686873848524463,-0.4864172588600561,-0.3609359474049271,-0.505788997686609,-0.35481699144503304,0.9294363273462993,5.947204250930057e-07,0.030237810990928243,0.023229883264654784
22,0.14493497212727866,0.00017873446146647135,-1.0541899595395465,-1.0611799924943432,relu,0.0001,16,0.9,0.9,False,10,1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': False, 'hidden_layer_sizes': 10}",1901,-0.9393213281692179,-1.0417283178782337,-1.1001129345558012,-1.0344973112086024,-1.1235085659954724,-1.1073143483961938,0.04826708276925181,3.122787905436913e-06,0.08191427638767033,0.032755212920724724
23,0.08411463101704915,0.00017293294270833334,-1.1751400881201468,-1.3840685671064579,relu,0.0001,16,0.9,0.9,False,10,1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.9, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': False, 'hidden_layer_sizes': 10}",1995,-0.9475851393879161,-1.0424552644753118,-1.49643784026757,-2.020533551310666,-1.0821360994735651,-1.0892168855333957,0.038683875464376766,8.104673248279548e-07,0.23356244568377557,0.45045341556372737
24,5.3066714604695635,0.0006337165832519531,-0.5891265490843599,-0.5232025307134355,relu,0.0001,16,0.9,0.99,True,"(100, 10, 5)",0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (100, 10, 5)}",865,-0.49295620800863665,-0.48498217192066323,-0.7254036591369042,-0.6408566327867135,-0.5493320214746679,-0.44376878743293,1.2836566661182884,1.0815902921880488e-05,0.09899831256061772,0.08487835046400388
25,7.6369392077128095,0.0006566842397054037,-0.5232402786211836,-0.4550951877648199,relu,0.0001,16,0.9,0.99,True,"(100, 10, 5)",0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (100, 10, 5)}",489,-0.44835734119889487,-0.47319116472242595,-0.5678950801308474,-0.48237769548883874,-0.5537115409540107,-0.40971670308319486,2.1032853692140203,1.4412441999475677e-05,0.053350939248200134,0.03230586366673928
26,0.2933034896850586,0.0006031990051269531,-2.4004978475236647,-2.41063611236059,relu,0.0001,16,0.9,0.99,True,"(100, 10, 5)",1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': (100, 10, 5)}",2177,-5.148710191900601,-5.255387105356706,-1.0535549019141812,-0.9739348308339479,-0.990305681404338,-1.0025864008911145,0.11801675051129587,1.4721583077576066e-05,1.9466027837651703,2.011576726058604
27,0.4324934482574463,0.0006055831909179688,-0.991031805493997,-0.9997909452976815,relu,0.0001,16,0.9,0.99,True,"(100, 10, 5)",1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': (100, 10, 5)}",1571,-0.9300942738236314,-1.0218284623933749,-1.0551864730237586,-0.9754189607343567,-0.9880125187634008,-1.0021254127653128,0.13681957620744273,2.7294502149512635e-05,0.051126932785490936,0.019018372955779253
28,2.9090054829915366,0.0005633831024169922,-0.48642212230618326,-0.4073665965182762,relu,0.0001,16,0.9,0.99,True,100,0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': 100}",206,-0.440097456263614,-0.4505297387106488,-0.4972875446585986,-0.40211577804695803,-0.5220317707562155,-0.36945427279722176,0.2946696725037698,6.912768436426365e-06,0.03432793130739278,0.03330651702228728
29,2.849462350209554,0.0005624294281005859,-0.4864580636099444,-0.4127110394238153,relu,0.0001,16,0.9,0.99,True,100,0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': 100}",207,-0.4368150739505789,-0.45982587793227647,-0.5007148557336543,-0.4130920870526813,-0.5220054396834554,-0.3652151532864882,0.5215017242990192,3.888489348959944e-06,0.03621712841373788,0.038625606381189594
30,0.45959726969401044,0.000457763671875,-1.9402910102932855,-1.112639548572732,relu,0.0001,16,0.9,0.99,True,100,1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': 100}",2125,-2.310422525308961,-1.2721610153431888,-1.4988639975696874,-0.9973872790808531,-2.010384782303105,-1.0683703512941545,0.09577291110208458,7.080670549830197e-06,0.3350863195841164,0.11646164720816356
31,0.42517487208048504,0.00047270456949869793,-1.680145559915357,-1.0859930191622131,relu,0.0001,16,0.9,0.99,True,100,1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': 100}",2089,-1.7622106587256912,-1.2883236374497575,-1.853165929178618,-0.9624054960355087,-1.424793646715754,-1.0072499240013735,0.15268642555463305,9.830892326448886e-06,0.18419829434094556,0.14423595252770458
32,3.1348462104797363,0.00019939740498860678,-0.5174489630898219,-0.47223509536310565,relu,0.0001,16,0.9,0.99,True,10,0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': 10}",453,-0.4539426719730981,-0.5148454150095944,-0.5369561632784219,-0.48219899988364723,-0.5616542432748182,-0.41966087119607537,0.7996060606993788,1.7556128529210507e-06,0.04609368300972973,0.039492479370278256
33,3.3520665168762207,0.0001986821492513021,-0.5267353737176833,-0.47219064486761253,relu,0.0001,16,0.9,0.99,True,10,0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': 10}",527,-0.49679953795026915,-0.5424060398062703,-0.5381912431226124,-0.4747517642377158,-0.5453125343521406,-0.39941413055885155,1.371719494482989,2.247831920581015e-07,0.02140034862920809,0.058404286525770524
34,0.07558806737263997,0.00017913182576497397,-1.0223957965127894,-0.9808130458602607,relu,0.0001,16,0.9,0.99,True,10,1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': 10}",1806,-0.9618910955979567,-0.9797775699234679,-1.0656904164530547,-0.9601472402715693,-1.0398023213214962,-1.0025143273857449,0.015161657502327655,3.865682763104537e-06,0.044135365186234336,0.01731178164231503
35,0.0729662577311198,0.00017682711283365885,-0.9951542158850812,-0.9580842074264324,relu,0.0001,16,0.9,0.99,True,10,1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': True, 'hidden_layer_sizes': 10}",1623,-0.9483788288269672,-0.961920628497413,-1.0175730185465264,-0.9139717840673256,-1.019662668421549,-0.9983602097145585,0.006726783333573162,4.673382577256888e-06,0.033139813649354824,0.03455806891576397
36,20.078895886739094,0.0033853848775227866,-0.5281362305412803,-0.27670828567161776,relu,0.0001,16,0.9,0.99,False,"(100, 10, 5)",0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': (100, 10, 5)}",545,-0.5395227409654394,-0.26323087537871903,-0.5281688305725067,-0.34195069050212645,-0.5166801508962061,-0.22494329113400782,6.072265760177151,0.0037439936766647535,0.009327984582080505,0.048709433158098864
37,17.63912828763326,0.0007575352986653646,-0.5375795107343465,-0.33584288106165355,relu,0.0001,16,0.9,0.99,False,"(100, 10, 5)",0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': (100, 10, 5)}",623,-0.5116123387113947,-0.3250649327717424,-0.5896824004104058,-0.4481923578113727,-0.5115281020813136,-0.23427135260184556,5.642250518548158,6.222354436168666e-05,0.03681245457180031,0.08766478671419758
38,1.127407709757487,0.0006133715311686198,-1.049528649633138,-1.047530176395762,relu,0.0001,16,0.9,0.99,False,"(100, 10, 5)",1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': False, 'hidden_layer_sizes': (100, 10, 5)}",1894,-0.9294759895369611,-1.0238609985637128,-1.1012033083275112,-1.0197001120795304,-1.1182964323988895,-1.0990294185440426,0.08578721513622298,1.8643797638850624e-05,0.0853133102970762,0.036455060924092994
39,1.390560785929362,0.0006465117136637369,-6.399943828912729,-6.352086521565522,relu,0.0001,16,0.9,0.99,False,"(100, 10, 5)",1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': False, 'hidden_layer_sizes': (100, 10, 5)}",2379,-17.080595551130223,-17.03817731309532,-1.074370050162767,-0.9926368465753294,-1.0101884447886478,-1.025445405025915,0.1756569259785888,2.372181660371489e-05,7.564656981184808,7.5562191341080265
40,10.333550532658895,0.0005804697672526041,-0.46480267788213914,-0.21717661276367592,relu,0.0001,16,0.9,0.99,False,100,0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': 100}",23,-0.4405697191525804,-0.21754308787872007,-0.4679489065041899,-0.23046893551737044,-0.48596808642708067,-0.20351781489493725,0.6349151717200701,5.8476041600377256e-06,0.018671585043905935,0.011005800098393446
41,8.171796003977457,0.0005779266357421875,-0.4548546634968558,-0.24019134601151293,relu,0.0001,16,0.9,0.99,False,100,0.0001,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': 100}",1,-0.4344150669028388,-0.23789453344630349,-0.45059348858911347,-0.25390457315050396,-0.47962179732521915,-0.22877493143773134,0.6770086933366863,2.867638040013109e-06,0.018704421613270062,0.010386890266833428
42,0.2922062873840332,0.0004459222157796224,-1.8928142611420529,-1.3958339603199095,relu,0.0001,16,0.9,0.99,False,100,1.0,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 1.0, 'early_stopping': False, 'hidden_layer_sizes': 100}",2115,-2.766224168200291,-2.3149223643155246,-1.3335025240663017,-0.9438936061351704,-1.5758803447080783,-0.9286859105090336,0.025176234992975596,1.1193548456145567e-05,0.6264514349408298,0.6499232976646652
43,0.2680939833323161,0.0004590352376302083,-1.8192665506390393,-1.0116222823738603,relu,0.0001,16,0.9,0.99,False,100,1.0,10000,1e-16,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-16, 'learning_rate_init': 1.0, 'early_stopping': False, 'hidden_layer_sizes': 100}",2104,-2.2377059673692212,-1.0171527830464218,-1.6296777478249265,-0.978485487351793,-1.5890573671881323,-1.0392285767233662,0.03224475163199472,8.993434777853277e-06,0.2968243883383036,0.025104721400135546
44,12.194278319676718,0.00021044413248697916,-0.47874037230178945,-0.35722962875960135,relu,0.0001,16,0.9,0.99,False,10,0.0001,10000,1e-64,"{'max_iter': 10000, 'beta_2': 0.99, 'activation': 'relu', 'batch_size': 16, 'alpha': 0.0001, 'beta_1': 0.9, 'tol': 1e-64, 'learning_rate_init': 0.0001, 'early_stopping': False, 'hidden_layer_sizes': 10}",162,-0.4422724858490848,-0.38281845815753274,-0.488971151618244,-0.3530842306544253,-0.5050958816667822,-0.33578619746684624,1.9508985297335606,4.052336624139774e-07,0.026653329043666317,0.019423295815540198
