,Unnamed: 0,lat,long,avg_rainfall,Country
0,0,14.826494287486891,-17.375158128884735,1.2011675834655762,None
1,1,15.107157006852374,-17.12434766766131,1.2403151988983154,None
2,2,14.850533699339525,-17.08427734462482,1.289793610572815,Senegal
3,3,14.593885408677654,-17.044907894521106,1.4982787370681765,Senegal
4,4,14.33721219720865,-17.00623490773497,1.637030839920044,None
5,5,13.31027090321686,-16.858422766022148,2.5030055046081543,None
6,6,13.05347354050824,-16.82316929976931,3.1157193183898926,None
7,7,12.53980429041543,-16.75467460659197,3.723624467849731,Senegal
8,8,15.388095682722756,-16.873890762300498,1.0950336456298828,None
9,9,15.13125257836476,-16.833388760943333,1.1675277948379517,Senegal
10,10,14.874385635010848,-16.793587371645707,1.3387805223464966,Senegal
11,11,14.61749490724153,-16.75448210552387,1.5130715370178225,Senegal
12,12,14.36058043541595,-16.716068571413114,1.6869136095046997,Senegal
13,13,13.846680351923533,-16.641299615792086,2.144805669784546,Senegal
14,14,13.589694752839813,-16.604935889604143,2.144805669784546,None
15,15,13.332685435499174,-16.56924728376038,2.441027402877808,None
16,16,13.075652374025301,-16.53422987781229,3.1319613456726074,Senegal
17,17,12.818595530221415,-16.499879842091566,3.485291004180908,Senegal
18,18,12.561514853864178,-16.46619343665749,3.75866174697876,Senegal
19,19,12.304410282991498,-16.433167010272697,3.883847713470459,Guinea-Bissau
20,20,11.275751419880825,-16.30759112006578,4.753264427185059,None
21,21,15.926348776710926,-16.665406088496145,1.058879256248474,None
22,22,15.669308180829885,-16.623773151160492,1.058879256248474,None
23,23,15.412244851045322,-16.58284528111833,1.140891671180725,Senegal
24,24,15.15515884886524,-16.542617810076514,1.236559271812439,Senegal
25,25,14.898050221122045,-16.5030861696598,1.4202909469604492,Senegal
26,26,14.640919000316524,-16.464245890112135,1.710129976272583,Senegal
27,27,14.3837652049543,-16.426092599030635,1.8015830516815183,Senegal
28,28,14.12658883987486,-16.388622020131564,1.9156359434127808,Senegal
29,29,13.869389896573534,-16.351829972047927,1.9156359434127808,Senegal
30,30,13.612168353516484,-16.315712367158053,2.1125330924987797,Senegal
31,31,13.354924176448975,-16.280265210444494,2.427823781967163,None
32,32,13.097657318697115,-16.245484598382898,3.0149497985839844,Senegal
33,33,12.84036772146322,-16.21136671786023,3.3427038192749023,Senegal
34,34,12.58305531411505,-16.177907845121894,3.5956060886383057,None
35,35,12.325720014468994,-16.14510434474719,3.818933486938477,Guinea-Bissau
36,36,12.0683617290675,-16.11295266865274,3.818933486938477,Guinea-Bissau
37,37,16.72251493560437,-16.502273759007082,0.6965008378028871,None
38,38,16.465295754363705,-16.458796219959297,0.7504393458366394,Mauritania
39,39,16.208054882285477,-16.416033469024512,0.9156320095062256,Senegal
40,40,15.950792403890036,-16.37398055132921,0.987903356552124,Senegal
41,41,15.693508388195012,-16.332632615646695,1.0852122306823728,Senegal
42,42,15.436202889077835,-16.29198491299577,1.1995725631713867,Senegal
43,43,15.178875945630072,-16.252032795273756,1.2944893836975098,Senegal
44,44,14.921527582503874,-16.212771713923832,1.3983534574508667,Senegal
45,45,14.664157810250687,-16.174197218635573,1.666035294532776,Senegal
46,46,14.40676662565253,-16.136304956078373,1.7744534015655518,Senegal
47,47,14.14935401204596,-16.099090668666932,1.7744534015655518,Senegal
48,48,13.891919939639013,-16.062550193358472,1.8906507492065432,Senegal
49,49,13.634464365821266,-16.02667946048091,2.0422220230102544,Senegal
50,50,13.376987235467201,-15.991474492591408,2.3203260898590092,Gambia
51,51,13.119488481233176,-15.956931403365124,3.0034730434417725,Senegal
52,52,12.861968023848036,-15.923046396513085,3.31756591796875,Senegal
53,53,12.60442577239763,-15.889815764729214,3.628047227859497,Senegal
54,54,12.346861624603449,-15.857235888665686,3.628047227859497,Guinea-Bissau
55,55,12.089275467095444,-15.825303235936211,3.911732196807861,Guinea-Bissau
